A:\16-05\IndusFont1840Out7\03003012.bmp,3,1,15,0,15,0,15,0,15,0,2,2,3,1,2,2,3,3,15,0,15,0,15,0,15,0,3,3,3,3,3,3,
A:\16-05\IndusFont1840Out7\03003013.bmp,2,1,2,2,16,0,16,0,1,1,2,2,2,1,2,2,16,0,16,0,16,0,16,0,16,0,3,3,3,3,3,3,
A:\16-05\IndusFont1840Out7\03003014.bmp,2,1,2,2,13,0,13,0,13,0,2,2,2,1,2,2,13,0,13,0,13,0,13,0,13,0,3,3,3,3,3,3,
A:\16-05\IndusFont1840Out7\03003015.bmp,2,1,2,2,2,1,13,0,13,0,13,0,3,1,4,2,3,3,13,0,13,0,13,0,13,0,13,0,3,3,3,3,
A:\16-05\IndusFont1840Out7\03004000.bmp,1,1,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,
A:\16-05\IndusFont1840Out7\03004001.bmp,1,1,2,2,2,1,12,0,12,0,2,2,3,1,4,2,12,0,3,3,12,0,12,0,12,0,12,0,12,0,3,3,
A:\16-05\IndusFont1840Out7\03004002.bmp,1,1,2,2,3,1,15,0,15,0,15,0,3,1,2,2,15,0,3,3,15,0,15,0,15,0,3,3,15,0,15,0,
A:\16-05\IndusFont1840Out7\03004003.bmp,2,1,2,2,2,1,12,0,12,0,12,0,2,1,2,2,12,0,3,3,12,0,12,0,12,0,12,0,12,0,3,3,
A:\16-05\IndusFont1840Out7\03004004.bmp,3,1,4,2,1,1,16,0,1,1,4,2,2,1,2,2,3,3,3,3,16,0,16,0,3,3,3,3,3,3,3,3,
A:\16-05\IndusFont1840Out7\03004005.bmp,3,1,4,2,13,0,13,0,13,0,6,2,2,1,2,2,3,3,3,3,13,0,13,0,3,3,3,3,3,3,13,0,
A:\16-05\IndusFont1840Out7\03004006.bmp,2,1,4,2,14,0,14,0,14,0,14,0,4,1,4,2,3,3,3,3,14,0,14,0,14,0,3,3,3,3,3,3,
A:\16-05\IndusFont1840Out7\03004007.bmp,2,1,2,2,2,1,2,2,2,1,2,2,2,1,4,2,15,0,15,0,15,0,15,0,15,0,15,0,3,3,3,3,
A:\16-05\IndusFont1840Out7\03004008.bmp,1,1,2,2,15,0,15,0,15,0,15,0,1,1,2,2,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,
A:\16-05\IndusFont1840Out7\03004009.bmp,1,1,14,0,14,0,14,0,14,0,14,0,1,1,2,2,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,
A:\16-05\IndusFont1840Out7\03004010.bmp,11,0,4,2,3,1,11,0,11,0,11,0,4,2,4,2,3,3,3,3,11,0,3,3,11,0,3,3,11,0,3,3,
A:\16-05\IndusFont1840Out7\03004011.bmp,9,0,2,2,2,1,9,0,9,0,9,0,4,3,9,0,3,3,3,3,9,0,9,0,9,0,9,0,9,0,9,0,
A:\16-05\IndusFont1840Out7\03004012.bmp,10,0,4,4,3,2,10,0,10,0,10,0,4,3,10,0,10,0,3,3,10,0,10,0,10,0,10,0,10,0,10,0,
A:\16-05\IndusFont1840Out7\03004013.bmp,1,1,13,0,1,1,13,0,13,0,13,0,1,1,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,
A:\16-05\IndusFont1840Out7\03004014.bmp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
A:\16-05\IndusFont1840Out7\03004015.bmp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
A:\16-05\IndusFont1840Out7\03005000.bmp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
A:\16-05\IndusFont1840Out7\03005001.bmp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
A:\16-05\IndusFont1840Out7\03005002.bmp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
A:\16-05\IndusFont1840Out7\03005003.bmp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
A:\16-05\IndusFont1840Out7\03005004.bmp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
A:\16-05\IndusFont1840Out7\03005005.bmp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
A:\16-05\IndusFont1840Out7\03005006.bmp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
A:\16-05\IndusFont1840Out7\03005007.bmp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
A:\16-05\IndusFont1840Out7\03005008.bmp,12,0,4,4,3,2,12,0,12,0,12,0,4,4,12,0,12,0,3,3,12,0,12,0,12,0,12,0,12,0,12,0,
A:\16-05\IndusFont1840Out7\03005009.bmp,2,1,14,0,14,0,14,0,14,0,14,0,2,1,2,2,14,0,14,0,14,0,14,0,14,0,14,0,3,3,3,3,
A:\16-05\IndusFont1840Out7\03005010.bmp,1,1,2,2,1,1,2,2,1,1,10,0,5,1,2,2,10,0,10,0,10,0,10,0,10,0,10,0,10,0,3,3,
A:\16-05\IndusFont1840Out7\03005011.bmp,2,1,2,2,2,1,11,0,11,0,11,0,4,1,2,2,11,0,3,3,11,0,11,0,11,0,11,0,3,3,3,3,
A:\16-05\IndusFont1840Out7\03005012.bmp,3,1,10,0,10,0,10,0,1,1,2,2,2,1,4,2,10,0,10,0,10,0,10,0,10,0,3,3,3,3,3,3,
A:\16-05\IndusFont1840Out7\03005013.bmp,10,0,10,0,10,0,10,0,10,0,10,0,4,4,10,0,10,0,3,3,10,0,10,0,10,0,10,0,10,0,10,0,
A:\16-05\IndusFont1840Out7\03005014.bmp,10,0,4,2,2,1,10,0,10,0,10,0,5,4,10,0,3,3,3,3,10,0,10,0,10,0,10,0,10,0,10,0,
A:\16-05\IndusFont1840Out7\03005015.bmp,1,1,2,2,1,1,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,
A:\16-05\IndusFont1840Out7\03006000.bmp,3,3,11,0,3,2,11,0,11,0,11,0,4,3,11,0,3,3,3,3,11,0,11,0,11,0,11,0,11,0,11,0,
A:\16-05\IndusFont1840Out7\03006001.bmp,9,0,9,0,9,0,9,0,9,0,9,0,1,1,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,
A:\16-05\IndusFont1840Out7\03006002.bmp,2,1,4,2,4,1,2,2,1,1,2,2,5,1,4,2,3,3,3,3,12,0,3,3,12,0,3,3,3,3,6,3,
A:\16-05\IndusFont1840Out7\03006003.bmp,1,1,4,2,3,1,2,2,12,0,12,0,5,1,2,2,12,0,3,3,12,0,3,3,12,0,12,0,12,0,6,3,
A:\16-05\IndusFont1840Out7\03006004.bmp,2,1,4,2,3,1,4,2,1,1,2,2,4,1,6,2,3,3,3,3,3,3,3,3,13,0,6,3,3,3,6,3,
A:\16-05\IndusFont1840Out7\03006005.bmp,2,1,6,2,3,1,4,2,1,1,6,2,4,1,6,2,3,3,3,3,3,3,3,3,13,0,6,3,3,3,6,3,
A:\16-05\IndusFont1840Out7\03006006.bmp,3,1,6,2,2,1,2,2,2,1,2,2,4,1,6,2,3,3,3,3,3,3,13,0,13,0,6,3,3,3,6,3,
A:\16-05\IndusFont1840Out7\03006007.bmp,2,1,4,2,2,1,2,2,1,1,2,2,3,1,6,2,3,3,3,3,12,0,3,3,12,0,12,0,3,3,3,3,
A:\16-05\IndusFont1840Out7\03006008.bmp,2,1,2,2,1,1,12,0,12,0,12,0,2,1,4,2,12,0,3,3,12,0,12,0,12,0,12,0,3,3,3,3,
A:\16-05\IndusFont1840Out7\03006009.bmp,1,1,2,2,2,1,12,0,12,0,12,0,3,1,2,2,12,0,3,3,12,0,12,0,12,0,12,0,12,0,3,3,
A:\16-05\IndusFont1840Out7\03006010.bmp,3,1,2,2,1,1,2,2,2,1,2,2,1,1,2,2,3,3,10,0,10,0,10,0,10,0,10,0,3,3,10,0,
A:\16-05\IndusFont1840Out7\03006011.bmp,2,1,2,2,2,1,2,2,1,1,2,2,3,1,2,2,10,0,10,0,10,0,10,0,10,0,3,3,10,0,3,3,
A:\16-05\IndusFont1840Out7\03006012.bmp,2,1,2,2,1,1,2,2,1,1,2,2,3,1,2,2,3,3,10,0,10,0,10,0,10,0,3,3,3,3,3,3,
A:\16-05\IndusFont1840Out7\03006013.bmp,2,1,2,2,1,1,10,0,1,1,2,2,2,1,2,2,3,3,10,0,10,0,10,0,10,0,10,0,10,0,10,0,
A:\16-05\IndusFont1840Out7\03006014.bmp,2,1,2,2,1,1,9,0,1,1,2,2,2,1,2,2,9,0,9,0,9,0,9,0,9,0,9,0,3,3,3,3,
A:\16-05\IndusFont1840Out7\03006015.bmp,1,1,2,2,11,0,11,0,11,0,2,2,2,1,2,2,11,0,11,0,11,0,11,0,11,0,3,3,11,0,11,0,
A:\16-05\IndusFont1840Out7\03007000.bmp,2,1,2,2,1,1,10,0,1,1,2,2,2,1,2,2,10,0,10,0,10,0,10,0,10,0,10,0,10,0,3,3,
A:\16-05\IndusFont1840Out7\03007001.bmp,1,1,10,0,1,1,10,0,10,0,10,0,1,1,2,2,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,
A:\16-05\IndusFont1840Out7\03007002.bmp,1,1,10,0,10,0,10,0,10,0,10,0,1,1,2,2,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,
A:\16-05\IndusFont1840Out7\03007003.bmp,1,1,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,
A:\16-05\IndusFont1840Out7\03007004.bmp,1,1,10,0,1,1,10,0,10,0,10,0,1,1,2,2,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,
A:\16-05\IndusFont1840Out7\03007005.bmp,1,1,2,2,3,1,2,2,13,0,2,2,4,1,2,2,13,0,3,3,13,0,3,3,13,0,3,3,13,0,3,3,
A:\16-05\IndusFont1840Out7\03007006.bmp,2,1,2,2,1,1,10,0,10,0,10,0,2,1,2,2,3,3,10,0,10,0,10,0,10,0,10,0,10,0,10,0,
A:\16-05\IndusFont1840Out7\03007007.bmp,2,1,9,0,9,0,9,0,1,1,9,0,2,1,2,2,9,0,9,0,9,0,9,0,9,0,9,0,3,3,3,3,
A:\16-05\IndusFont1840Out7\03007008.bmp,1,1,10,0,10,0,10,0,1,1,2,2,2,1,2,2,10,0,10,0,10,0,10,0,10,0,10,0,10,0,3,3,
A:\16-05\IndusFont1840Out7\03007009.bmp,2,1,2,2,2,1,2,2,1,1,2,2,2,1,2,2,3,3,10,0,10,0,10,0,10,0,10,0,3,3,3,3,
A:\16-05\IndusFont1840Out7\03007010.bmp,2,1,2,2,1,1,9,0,1,1,2,2,3,1,2,2,9,0,9,0,9,0,9,0,9,0,9,0,3,3,3,3,
A:\16-05\IndusFont1840Out7\03007011.bmp,1,1,2,2,1,1,11,0,1,1,2,2,2,1,2,2,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,
A:\16-05\IndusFont1840Out7\03007012.bmp,1,1,2,2,10,0,10,0,10,0,10,0,1,1,2,2,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,
A:\16-05\IndusFont1840Out7\03007013.bmp,11,0,11,0,11,0,11,0,11,0,11,0,1,1,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,
A:\16-05\IndusFont1840Out7\03007014.bmp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
A:\16-05\IndusFont1840Out7\03007015.bmp,1,1,11,0,11,0,11,0,11,0,11,0,1,1,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,
A:\16-05\IndusFont1840Out7\04000000.bmp,1,1,2,2,1,1,11,0,1,1,2,2,2,1,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,
A:\16-05\IndusFont1840Out7\04000001.bmp,1,1,12,0,12,0,12,0,12,0,12,0,1,1,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,
A:\16-05\IndusFont1840Out7\04000002.bmp,1,1,2,2,11,0,11,0,1,1,2,2,1,1,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,
A:\16-05\IndusFont1840Out7\04000003.bmp,1,1,2,2,1,1,11,0,1,1,2,2,2,1,2,2,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,
A:\16-05\IndusFont1840Out7\04000004.bmp,1,1,10,0,10,0,10,0,10,0,10,0,1,1,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,
A:\16-05\IndusFont1840Out7\04000005.bmp,11,0,11,0,11,0,11,0,11,0,11,0,1,1,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,
A:\16-05\IndusFont1840Out7\04000006.bmp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
A:\16-05\IndusFont1840Out7\04000007.bmp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
A:\16-05\IndusFont1840Out7\04000008.bmp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
A:\16-05\IndusFont1840Out7\04000009.bmp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
A:\16-05\IndusFont1840Out7\04000010.bmp,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,
A:\16-05\IndusFont1840Out7\04000011.bmp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
A:\16-05\IndusFont1840Out7\04000012.bmp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
A:\16-05\IndusFont1840Out7\04000013.bmp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
A:\16-05\IndusFont1840Out7\04000014.bmp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
A:\16-05\IndusFont1840Out7\04000015.bmp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
A:\16-05\IndusFont1840Out7\04001000.bmp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
A:\16-05\IndusFont1840Out7\04001001.bmp,1,1,9,0,9,0,9,0,9,0,9,0,1,1,2,2,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,
A:\16-05\IndusFont1840Out7\04001002.bmp,1,1,12,0,1,1,12,0,12,0,12,0,1,1,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,
A:\16-05\IndusFont1840Out7\04001003.bmp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
A:\16-05\IndusFont1840Out7\04001004.bmp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
A:\16-05\IndusFont1840Out7\04001005.bmp,1,1,8,0,8,0,8,0,1,1,2,2,1,1,2,2,8,0,8,0,8,0,8,0,8,0,8,0,3,3,8,0,
A:\16-05\IndusFont1840Out7\04001006.bmp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
A:\16-05\IndusFont1840Out7\04001007.bmp,1,1,14,0,14,0,14,0,14,0,2,2,2,1,4,2,14,0,14,0,14,0,14,0,14,0,3,3,3,3,3,3,
A:\16-05\IndusFont1840Out7\04001008.bmp,1,1,13,0,3,1,13,0,13,0,13,0,3,1,2,2,13,0,13,0,13,0,13,0,13,0,13,0,13,0,3,3,
A:\16-05\IndusFont1840Out7\04001009.bmp,14,0,14,0,5,5,14,0,14,0,2,2,2,1,2,2,14,0,14,0,14,0,14,0,14,0,3,3,14,0,3,3,
A:\16-05\IndusFont1840Out7\04001010.bmp,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,
A:\16-05\IndusFont1840Out7\04001011.bmp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
A:\16-05\IndusFont1840Out7\04001012.bmp,1,1,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,
A:\16-05\IndusFont1840Out7\04001013.bmp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
A:\16-05\IndusFont1840Out7\04001014.bmp,1,1,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,
A:\16-05\IndusFont1840Out7\04001015.bmp,1,1,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,
A:\16-05\IndusFont1840Out7\04002000.bmp,2,1,2,2,1,1,2,2,1,1,2,2,1,1,2,2,3,3,12,0,12,0,12,0,12,0,12,0,3,3,12,0,
A:\16-05\IndusFont1840Out7\04002001.bmp,2,1,2,2,2,1,2,2,1,1,2,2,3,1,4,2,11,0,3,3,11,0,11,0,11,0,3,3,3,3,3,3,
A:\16-05\IndusFont1840Out7\04002002.bmp,2,1,2,2,2,1,11,0,1,1,2,2,3,1,4,2,3,3,3,3,11,0,11,0,11,0,3,3,3,3,3,3,
A:\16-05\IndusFont1840Out7\04002003.bmp,2,1,2,2,2,1,2,2,1,1,2,2,4,1,2,2,3,3,3,3,11,0,11,0,11,0,3,3,3,3,3,3,
A:\16-05\IndusFont1840Out7\04002004.bmp,2,1,2,2,2,1,2,2,1,1,2,2,2,1,4,2,3,3,12,0,12,0,12,0,12,0,12,0,3,3,3,3,
A:\16-05\IndusFont1840Out7\04002005.bmp,2,1,2,2,1,1,2,2,1,1,2,2,2,1,2,2,10,0,10,0,10,0,10,0,10,0,3,3,3,3,3,3,
A:\16-05\IndusFont1840Out7\04002006.bmp,2,1,2,2,2,1,2,2,1,1,2,2,3,1,4,2,11,0,3,3,11,0,3,3,11,0,3,3,3,3,3,3,
A:\16-05\IndusFont1840Out7\04002007.bmp,2,1,2,2,1,1,13,0,1,1,2,2,2,1,2,2,13,0,13,0,13,0,13,0,13,0,13,0,3,3,3,3,
A:\16-05\IndusFont1840Out7\04002008.bmp,2,1,2,2,2,1,12,0,1,1,2,2,3,1,4,2,3,3,3,3,12,0,12,0,12,0,3,3,3,3,3,3,
A:\16-05\IndusFont1840Out7\04002009.bmp,2,1,2,2,1,1,2,2,1,1,2,2,1,1,2,2,12,0,12,0,12,0,12,0,12,0,12,0,3,3,12,0,
A:\16-05\IndusFont1840Out7\04002010.bmp,1,1,10,0,10,0,2,2,2,1,2,2,1,1,2,2,10,0,10,0,3,3,10,0,10,0,10,0,3,3,10,0,
A:\16-05\IndusFont1840Out7\04002011.bmp,2,2,13,0,13,0,13,0,13,0,13,0,1,1,2,2,13,0,13,0,13,0,13,0,3,3,13,0,13,0,13,0,
A:\16-05\IndusFont1840Out7\04002012.bmp,2,1,2,2,1,1,2,2,1,1,2,2,3,1,4,2,3,3,11,0,11,0,11,0,11,0,3,3,3,3,3,3,
A:\16-05\IndusFont1840Out7\04002013.bmp,2,1,10,0,10,0,10,0,1,1,2,2,1,1,2,2,10,0,10,0,10,0,10,0,10,0,10,0,3,3,3,3,
A:\16-05\IndusFont1840Out7\04002014.bmp,3,1,2,2,2,1,2,2,2,1,2,2,3,1,4,2,3,3,3,3,11,0,3,3,11,0,3,3,3,3,3,3,
A:\16-05\IndusFont1840Out7\04002015.bmp,3,1,4,2,2,1,2,2,2,1,2,2,3,1,4,2,3,3,3,3,11,0,3,3,3,3,3,3,3,3,3,3,
A:\16-05\IndusFont1840Out7\04003000.bmp,2,1,11,0,11,0,11,0,1,1,2,2,2,1,4,2,11,0,11,0,11,0,11,0,11,0,11,0,3,3,3,3,
A:\16-05\IndusFont1840Out7\04003001.bmp,1,1,9,0,9,0,9,0,1,1,2,2,2,1,2,2,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,
A:\16-05\IndusFont1840Out7\04003002.bmp,2,1,2,2,1,1,2,2,1,1,2,2,2,1,4,2,3,3,10,0,10,0,10,0,10,0,3,3,3,3,3,3,
A:\16-05\IndusFont1840Out7\04003003.bmp,1,1,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,
A:\16-05\IndusFont1840Out7\04003004.bmp,1,1,8,0,8,0,8,0,8,0,2,2,1,1,2,2,8,0,8,0,8,0,8,0,8,0,8,0,3,3,8,0,
A:\16-05\IndusFont1840Out7\04003005.bmp,4,1,2,2,1,1,9,0,3,1,2,2,1,1,2,2,9,0,9,0,9,0,9,0,9,0,9,0,3,3,9,0,
A:\16-05\IndusFont1840Out7\04003006.bmp,5,1,10,0,10,0,10,0,4,1,2,2,1,1,2,2,3,3,10,0,10,0,10,0,10,0,10,0,10,0,10,0,
A:\16-05\IndusFont1840Out7\04003007.bmp,1,1,2,2,12,0,12,0,12,0,12,0,1,1,2,2,3,3,12,0,12,0,12,0,12,0,12,0,12,0,12,0,
A:\16-05\IndusFont1840Out7\04003008.bmp,3,1,11,0,11,0,11,0,1,1,2,2,1,1,2,2,11,0,11,0,11,0,11,0,11,0,11,0,3,3,11,0,
A:\16-05\IndusFont1840Out7\04003009.bmp,2,1,10,0,10,0,10,0,10,0,10,0,1,1,2,2,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,
A:\16-05\IndusFont1840Out7\04003010.bmp,2,1,9,0,9,0,9,0,2,1,2,2,1,1,2,2,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,
A:\16-05\IndusFont1840Out7\04003011.bmp,1,1,13,0,1,1,13,0,1,1,13,0,1,1,2,2,13,0,13,0,13,0,13,0,13,0,13,0,3,3,13,0,
A:\16-05\IndusFont1840Out7\04003012.bmp,1,1,10,0,10,0,10,0,1,1,2,2,1,1,2,2,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,
A:\16-05\IndusFont1840Out7\04003013.bmp,2,1,9,0,9,0,9,0,1,1,2,2,1,1,2,2,9,0,9,0,9,0,9,0,9,0,9,0,3,3,9,0,
A:\16-05\IndusFont1840Out7\04003014.bmp,12,0,2,2,2,1,12,0,12,0,12,0,3,2,12,0,12,0,3,3,12,0,3,3,12,0,3,3,12,0,3,3,
A:\16-05\IndusFont1840Out7\04003015.bmp,1,1,9,0,9,0,9,0,1,1,2,2,1,1,2,2,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,
A:\16-05\IndusFont1840Out7\05000000.bmp,11,0,4,2,3,2,11,0,11,0,11,0,4,4,4,4,3,3,3,3,11,0,3,3,11,0,11,0,11,0,6,6,
A:\16-05\IndusFont1840Out7\05000001.bmp,3,1,4,2,2,1,4,2,2,1,4,2,3,1,4,2,3,3,3,3,3,3,3,3,3,3,3,3,6,3,3,3,
A:\16-05\IndusFont1840Out7\05000002.bmp,1,1,11,0,3,2,11,0,11,0,2,2,2,1,4,2,11,0,3,3,11,0,3,3,3,3,3,3,3,3,3,3,
A:\16-05\IndusFont1840Out7\05000003.bmp,1,1,2,2,1,1,2,2,10,0,10,0,3,2,4,2,3,3,10,0,3,3,10,0,10,0,10,0,10,0,3,3,
A:\16-05\IndusFont1840Out7\05000004.bmp,1,1,4,2,2,1,11,0,11,0,4,2,3,1,4,2,3,3,3,3,11,0,3,3,11,0,3,3,3,3,3,3,
A:\16-05\IndusFont1840Out7\05000005.bmp,1,1,4,2,3,1,11,0,11,0,11,0,3,1,6,2,3,3,3,3,11,0,3,3,11,0,3,3,3,3,6,3,
A:\16-05\IndusFont1840Out7\05000006.bmp,3,1,2,2,1,1,2,2,2,1,4,2,3,1,4,2,3,3,10,0,3,3,10,0,3,3,3,3,3,3,3,3,
A:\16-05\IndusFont1840Out7\05000007.bmp,2,1,2,2,1,1,2,2,1,1,2,2,2,1,2,2,3,3,10,0,10,0,10,0,10,0,3,3,10,0,3,3,
A:\16-05\IndusFont1840Out7\05000008.bmp,5,3,10,0,10,0,10,0,6,4,10,0,10,0,6,4,6,6,10,0,6,6,10,0,10,0,10,0,6,6,10,0,
A:\16-05\IndusFont1840Out7\05000009.bmp,5,3,10,0,10,0,10,0,5,3,10,0,10,0,6,4,10,0,10,0,6,6,10,0,10,0,10,0,6,3,10,0,
A:\16-05\IndusFont1840Out7\05000010.bmp,2,1,2,2,1,1,2,2,1,1,2,2,3,1,4,2,11,0,11,0,11,0,11,0,11,0,3,3,3,3,3,3,
A:\16-05\IndusFont1840Out7\05000011.bmp,3,1,2,2,1,1,10,0,5,1,10,0,2,1,4,2,3,3,10,0,10,0,10,0,10,0,10,0,3,3,3,3,
A:\16-05\IndusFont1840Out7\05000012.bmp,3,1,2,2,11,0,11,0,7,1,2,2,3,1,4,2,3,3,11,0,11,0,11,0,11,0,11,0,3,3,3,3,
A:\16-05\IndusFont1840Out7\05000013.bmp,3,1,2,2,1,1,12,0,8,7,12,0,2,1,4,2,3,3,12,0,12,0,12,0,12,0,12,0,3,3,3,3,
A:\16-05\IndusFont1840Out7\05000014.bmp,4,1,4,2,1,1,11,0,11,0,11,0,11,0,2,2,3,3,3,3,11,0,11,0,6,6,11,0,3,3,11,0,
A:\16-05\IndusFont1840Out7\05000015.bmp,2,1,2,2,1,1,2,2,2,1,2,2,3,1,2,2,12,0,12,0,12,0,12,0,3,3,3,3,3,3,3,3,
A:\16-05\IndusFont1840Out7\05001000.bmp,3,1,2,2,4,1,12,0,1,1,12,0,4,1,2,2,3,3,6,3,12,0,12,0,12,0,12,0,3,3,3,3,
A:\16-05\IndusFont1840Out7\05001001.bmp,3,1,4,2,2,1,11,0,1,1,2,2,1,1,4,2,3,3,3,3,11,0,11,0,6,6,11,0,3,3,3,3,
A:\16-05\IndusFont1840Out7\05001002.bmp,5,1,4,2,10,0,10,0,5,3,10,0,10,0,4,2,6,3,10,0,10,0,10,0,10,0,10,0,6,3,10,0,
A:\16-05\IndusFont1840Out7\05001003.bmp,3,2,12,0,12,0,12,0,2,1,4,2,12,0,12,0,3,3,12,0,12,0,12,0,3,3,3,3,3,3,12,0,
A:\16-05\IndusFont1840Out7\05001004.bmp,3,1,6,2,1,1,10,0,10,0,10,0,4,1,2,2,6,3,3,3,10,0,10,0,10,0,6,3,3,3,3,3,
